,GO_ID,GO_term,GO_term_Count
4421,GO:0002451,peripheral B cell tolerance induction,1
4422,GO:0007422,peripheral nervous system development,1
4423,GO:0032287,peripheral nervous system myelin maintenance,1
4424,GO:0090725,peripheral region of growth cone,1
4425,GO:0005778,peroxisomal membrane,1
4426,GO:0005053,peroxisome matrix targeting signal-2 binding,1
4427,GO:0007031,peroxisome organization,1
4428,GO:0061734,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization,1
4429,GO:0033270,paranode region of axon,1
4430,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,1
4431,GO:0036158,outer dynein arm assembly,1
4432,GO:0021769,orbitofrontal cortex development,1
4433,GO:0035265,organ growth,1
4434,GO:0006996,organelle organization,1
4435,GO:1903825,organic acid transmembrane transport,1
4436,GO:0005342,organic acid transmembrane transporter activity,1
4437,GO:0015101,organic cation transmembrane transporter activity,1
4438,GO:0015695,organic cation transport,1
4439,GO:0046434,organophosphate catabolic process,1
4440,GO:0007231,osmosensory signaling pathway,1
4441,GO:0030316,osteoclast differentiation,1
4442,GO:0030916,otic vesicle formation,1
4443,GO:0036157,outer dynein arm,1
4444,GO:0042473,outer ear morphogenesis,1
4445,GO:0033010,paranodal junction,1
4446,GO:0015271,outward rectifier potassium channel activity,1
4447,GO:0035846,oviduct epithelium development,1
4448,GO:0001542,ovulation from ovarian follicle,1
4449,GO:0035511,oxidative DNA demethylation,1
4450,GO:0070989,oxidative demethylation,1
4451,GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",1
4452,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",1
4453,GO:0019825,oxygen binding,1
4454,GO:0004990,oxytocin receptor activity,1
4455,GO:0031855,oxytocin receptor binding,1
4456,GO:0090433,palmitoyl-CoA ligase activity,1
4457,GO:0031016,pancreas development,1
4458,GO:0035357,peroxisome proliferator activated receptor signaling pathway,1
4459,GO:0090382,phagosome maturation,1
4460,GO:0015823,phenylalanine transport,1
4461,GO:0015914,phospholipid transport,1
4462,GO:0070273,phosphatidylinositol-4-phosphate binding,1
4463,GO:0043812,phosphatidylinositol-4-phosphate phosphatase activity,1
4464,GO:0010314,phosphatidylinositol-5-phosphate binding,1
4465,GO:0090556,phosphatidylserine floppase activity,1
4466,GO:0004528,phosphodiesterase I activity,1
4467,GO:0019834,phospholipase A2 inhibitor activity,1
4468,GO:0004629,phospholipase C activity,1
4469,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1
4470,GO:0004620,phospholipase activity,1
4471,GO:0043274,phospholipase binding,1
4472,GO:0033700,phospholipid efflux,1
4473,GO:0006644,phospholipid metabolic process,1
4474,GO:0005548,phospholipid transporter activity,1
4475,GO:0019208,phosphatase regulator activity,1
4476,GO:0047066,phospholipid-hydroperoxide glutathione peroxidase activity,1
4477,GO:1990531,phospholipid-translocating ATPase complex,1
4478,GO:0051219,phosphoprotein binding,1
4479,GO:0004721,phosphoprotein phosphatase activity,1
4480,GO:0008607,phosphorylase kinase regulator activity,1
4481,GO:0050815,phosphoserine residue binding,1
4482,GO:0001784,phosphotyrosine residue binding,1
4483,GO:0035845,photoreceptor cell outer segment organization,1
4484,GO:0097381,photoreceptor disc membrane,1
4485,GO:0098684,photoreceptor ribbon synapse,1
4486,GO:0052314,phytoalexin metabolic process,1
4487,GO:0043473,pigmentation,1
4488,GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",1
4489,GO:0046934,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",1
4490,GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity,1
4491,GO:0032266,phosphatidylinositol-3-phosphate binding,1
4492,GO:0042301,phosphate ion binding,1
4493,GO:0070300,phosphatidic acid binding,1
4494,GO:0102545,phosphatidyl phospholipase B activity,1
4495,GO:0006656,phosphatidylcholine biosynthetic process,1
4496,GO:0034638,phosphatidylcholine catabolic process,1
4497,GO:0140345,phosphatidylcholine flippase activity,1
4498,GO:0046470,phosphatidylcholine metabolic process,1
4499,GO:0035004,phosphatidylinositol 3-kinase activity,1
4500,GO:0005942,phosphatidylinositol 3-kinase complex,1
4501,GO:0005943,"phosphatidylinositol 3-kinase complex, class IA",1
4502,GO:0005944,"phosphatidylinositol 3-kinase complex, class IB",1
4503,GO:0035014,phosphatidylinositol 3-kinase regulator activity,1
4504,GO:0006661,phosphatidylinositol biosynthetic process,1
4505,GO:0031161,phosphatidylinositol catabolic process,1
4506,GO:0046856,phosphatidylinositol dephosphorylation,1
4507,GO:0052742,phosphatidylinositol kinase activity,1
4508,GO:0034596,phosphatidylinositol phosphate 4-phosphatase activity,1
4509,GO:0034595,phosphatidylinositol phosphate 5-phosphatase activity,1
4510,GO:1901981,phosphatidylinositol phosphate binding,1
4511,GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding",1
4512,GO:0052812,"phosphatidylinositol-3,4-bisphosphate 5-kinase activity",1
4513,GO:0043325,"phosphatidylinositol-3,4-bisphosphate binding",1
4514,GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",1
4515,GO:0043813,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",1
4516,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",1
4517,GO:0021631,optic nerve morphogenesis,1
4518,GO:0008228,opsonization,1
4519,GO:0035106,operant conditioning,1
4520,GO:0019227,neuronal action potential propagation,1
4521,GO:0005883,neurofilament,1
4522,GO:0005185,neurohypophyseal hormone activity,1
4523,GO:0097109,neuroligin family protein binding,1
4524,GO:0050884,neuromuscular process controlling posture,1
4525,GO:0036475,neuron death in response to oxidative stress,1
4526,GO:0048663,neuron fate commitment,1
4527,GO:1990138,neuron projection extension,1
4528,GO:0097485,neuron projection guidance,1
4529,GO:1990535,neuron projection maintenance,1
4530,GO:0106028,neuron projection retraction,1
4531,GO:0008038,neuron recognition,1
4532,GO:0150099,neuron-glial cell signaling,1
4533,GO:0099011,neuronal dense core vesicle exocytosis,1
4534,GO:0005166,neurotrophin p75 receptor binding,1
4535,GO:0099012,neuronal dense core vesicle membrane,1
4536,GO:0023041,neuronal signal transduction,1
4537,GO:0021812,neuronal-glial interaction involved in cerebral cortex radial glia guided migration,1
4538,GO:0042923,neuropeptide binding,1
4539,GO:0005184,neuropeptide hormone activity,1
4540,GO:0038191,neuropilin binding,1
4541,GO:0042136,neurotransmitter biosynthetic process,1
4542,GO:0099590,neurotransmitter receptor internalization,1
4543,GO:0099645,neurotransmitter receptor localization to postsynaptic specialization membrane,1
4544,GO:0098877,neurotransmitter receptor transport to plasma membrane,1
4545,GO:0098887,"neurotransmitter receptor transport, endosome to postsynaptic membrane",1
4546,GO:0001504,neurotransmitter uptake,1
4547,GO:0060563,neuroepithelial cell differentiation,1
4548,GO:0014016,neuroblast differentiation,1
4549,GO:0097115,neurexin clustering involved in presynaptic membrane assembly,1
4550,GO:0038132,neuregulin binding,1
4551,GO:0035811,negative regulation of urine volume,1
4552,GO:1905460,negative regulation of vascular associated smooth muscle cell apoptotic process,1
4553,GO:1904753,negative regulation of vascular associated smooth muscle cell migration,1
4554,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,1
4555,GO:1904694,negative regulation of vascular associated smooth muscle contraction,1
4556,GO:1900747,negative regulation of vascular endothelial growth factor signaling pathway,1
4557,GO:0043116,negative regulation of vascular permeability,1
4558,GO:0061044,negative regulation of vascular wound healing,1
4559,GO:0045906,negative regulation of vasoconstriction,1
4560,GO:1903690,"negative regulation of wound healing, spreading of epidermal cells",1
4561,GO:0045060,negative thymic T cell selection,1
4562,GO:0072134,nephrogenic mesenchyme morphogenesis,1
4563,GO:0021675,nerve development,1
4564,GO:0048406,nerve growth factor binding,1
4565,GO:0010465,nerve growth factor receptor activity,1
4566,GO:0038180,nerve growth factor signaling pathway,1
4567,GO:0001976,nervous system process involved in regulation of systemic arterial blood pressure,1
4568,GO:0005042,netrin receptor activity,1
4569,GO:0038007,netrin-activated signaling pathway,1
4570,GO:0001755,neural crest cell migration,1
4571,GO:1901166,neural crest cell migration involved in autonomic nervous system development,1
4572,GO:0001842,neural fold formation,1
4573,GO:0061351,neural precursor cell proliferation,1
4574,GO:0021915,neural tube development,1
4575,GO:0001841,neural tube formation,1
4576,GO:0048011,neurotrophin TRK receptor signaling pathway,1
4577,GO:0038179,neurotrophin signaling pathway,1
4578,GO:0048477,oogenesis,1
4579,GO:0034728,nucleosome organization,1
4580,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1
4581,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,1
4582,GO:0004518,nuclease activity,1
4583,GO:0090305,nucleic acid phosphodiester bond hydrolysis,1
4584,GO:0006139,nucleobase-containing compound metabolic process,1
4585,GO:0001882,nucleoside binding,1
4586,GO:0004550,nucleoside diphosphate kinase activity,1
4587,GO:0006165,nucleoside diphosphate phosphorylation,1
4588,GO:0046940,nucleoside monophosphate phosphorylation,1
4589,GO:1901642,nucleoside transmembrane transport,1
4590,GO:0005337,nucleoside transmembrane transporter activity,1
4591,GO:0009142,nucleoside triphosphate biosynthetic process,1
4592,GO:0071895,odontoblast differentiation,1
4593,GO:0097350,neutrophil clearance,1
4594,GO:1901480,oleate transmembrane transporter activity,1
4595,GO:0070538,oleic acid binding,1
4596,GO:0090434,oleoyl-CoA ligase activity,1
4597,GO:0042048,olfactory behavior,1
4598,GO:0021891,olfactory bulb interneuron development,1
4599,GO:0008355,olfactory learning,1
4600,GO:0021553,olfactory nerve development,1
4601,GO:0021628,olfactory nerve formation,1
4602,GO:0048709,oligodendrocyte differentiation,1
4603,GO:0009311,oligosaccharide metabolic process,1
4604,GO:0006730,one-carbon metabolic process,1
4605,GO:0048599,oocyte development,1
4606,GO:0000956,nuclear-transcribed mRNA catabolic process,1
4607,GO:0000152,nuclear ubiquitin ligase complex,1
4608,GO:0097165,nuclear stress granule,1
4609,GO:0046965,nuclear retinoid X receptor binding,1
4610,GO:0072672,neutrophil extravasation,1
4611,GO:0001780,neutrophil homeostasis,1
4612,GO:0002446,neutrophil mediated immunity,1
4613,GO:0008940,nitrate reductase activity,1
4614,GO:0050998,nitric-oxide synthase binding,1
4615,GO:0018916,nitrobenzene metabolic process,1
4616,GO:0006807,nitrogen compound metabolic process,1
4617,GO:0071705,nitrogen compound transport,1
4618,GO:0038031,non-canonical Wnt signaling pathway via JNK cascade,1
4619,GO:0070419,nonhomologous end joining complex,1
4620,GO:0051380,norepinephrine binding,1
4621,GO:0042415,norepinephrine metabolic process,1
4622,GO:0015874,norepinephrine transport,1
4623,GO:0002025,norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure,1
4624,GO:0005334,norepinephrine:sodium symporter activity,1
4625,GO:0071027,nuclear RNA surveillance,1
4626,GO:0000228,nuclear chromosome,1
4627,GO:0030284,nuclear estrogen receptor activity,1
4628,GO:0030331,nuclear estrogen receptor binding,1
4629,GO:0051168,nuclear export,1
4630,GO:0035259,nuclear glucocorticoid receptor binding,1
4631,GO:0090292,nuclear matrix anchoring at nuclear membrane,1
4632,GO:0031468,nuclear membrane reassembly,1
4633,GO:0006999,nuclear pore organization,1
4634,GO:0031080,nuclear pore outer ring,1
4635,GO:0070233,negative regulation of T cell apoptotic process,1
4636,GO:0033119,negative regulation of RNA splicing,1
4637,GO:1904447,folate import across plasma membrane,1
4638,GO:0001544,initiation of primordial ovarian follicle growth,1
4639,GO:0006971,hypotonic response,1
4640,GO:0043103,hypoxanthine salvage,1
4641,GO:0002327,immature B cell differentiation,1
4642,GO:0002376,immune system process,1
4643,GO:0033152,immunoglobulin V(D)J recombination,1
4644,GO:0046219,indolalkylamine biosynthetic process,1
4645,GO:0043152,induction of bacterial agglutination,1
4646,GO:0002437,inflammatory response to antigenic stimulus,1
4647,GO:0002085,inhibition of neuroepithelial cell differentiation,1
4648,GO:0032396,inhibitory MHC class I receptor activity,1
4649,GO:0060077,inhibitory synapse,1
4650,GO:1904862,inhibitory synapse assembly,1
4651,GO:0002227,innate immune response in mucosa,1
4652,GO:0042538,hyperosmotic salinity response,1
4653,GO:0001833,inner cell mass cell proliferation,1
4654,GO:0060113,inner ear receptor cell differentiation,1
4655,GO:0060122,inner ear receptor cell stereocilium organization,1
4656,GO:0046103,inosine biosynthetic process,1
4657,GO:0043533,"inositol 1,3,4,5 tetrakisphosphate binding",1
4658,GO:0098695,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels",1
4659,GO:0005220,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",1
4660,GO:0043647,inositol phosphate metabolic process,1
4661,GO:0048016,inositol phosphate-mediated signaling,1
4662,GO:0032957,inositol trisphosphate metabolic process,1
4663,GO:0052829,"inositol-1,3,4-trisphosphate 1-phosphatase activity",1
4664,GO:0052658,"inositol-1,4,5-trisphosphate 5-phosphatase activity",1
4665,GO:0002524,hypersensitivity,1
4666,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",1
4667,GO:0043219,lateral loop,1
4668,GO:0070076,histone lysine demethylation,1
